Id,SalePrice
1691,183591.27417773384
1692,287951.06854755065
1693,175717.10096761974
1694,177731.37143979556
1695,185665.33637461878
1696,253686.520594387
1697,187456.99656412334
1698,340919.7605359684
1699,286873.9387100604
1700,245974.81001056306
1701,287211.6964143623
1702,247753.85285837724
1703,255976.51978716537
1704,258476.7686654444
1705,264325.6159779239
1706,362108.91567109956
1707,224023.35384126916
1708,195359.3382680061
1709,278469.41585112846
1710,239975.89921837402
1711,250826.3508010468
1712,276819.98811650963
1713,233224.4477484739
1714,215742.5542028019
1715,196650.8220220115
1716,185170.64963258881
1717,179946.8700034015
1718,143614.36939680588
1719,208668.93911962223
1720,248767.82681051
1721,185293.8841786349
1722,137544.26311630604
1723,155019.45021326383
1724,209628.28824613642
1725,236337.86300478465
1726,172286.23834975803
1727,150153.46360298208
1728,194512.99767962887
1729,143639.43283360984
1730,167150.8960440204
1731,122720.17481089162
1732,123729.47147868895
1733,122255.11396289422
1734,124071.97703154411
1735,130624.49730835034
1736,118914.6839262758
1737,279431.9714772163
1738,223280.1534910821
1739,268019.8157240277
1740,186471.52463799968
1741,169954.74560120408
1742,158795.5114257444
1743,177064.87744407967
1744,291375.8733137161
1745,212468.09953854483
1746,250423.31805925848
1747,243780.58675844478
1748,227633.40067077504
1749,141514.98662627232
1750,139331.75962642298
1751,264460.884275729
1752,119240.88575351077
1753,147158.00354701898
1754,226653.62826935336
1755,158350.77393202757
1756,118335.66712736049
1757,122263.27068017062
1758,128272.5801734115
1759,159715.85853666568
1760,152068.3769708333
1761,138392.07866704752
1762,166889.34720537235
1763,179917.66546723267
1764,120492.17565519328
1765,160607.62675264804
1766,168178.43552609114
1767,199728.83364363015
1768,134010.76572528508
1769,182801.68269126277
1770,142551.74726402617
1771,134445.00358185213
1772,132009.76633046896
1773,130594.51930515417
1774,136655.89789135236
1775,135195.3333767144
1776,133449.14096317854
1777,110908.94826336698
1778,130672.79343502522
1779,129169.92597071824
1780,189604.98438457758
1781,131279.70852713872
1782,89963.60194449447
1783,128976.15226271709
1784,110916.66004848362
1785,124270.4008130598
1786,144286.51092269033
1787,170248.37504117662
1788,59733.65725562224
1789,103272.879730238
1790,89993.05054907221
1791,171557.1046978264
1792,149219.61480787705
1793,127935.46051654953
1794,139256.86525108974
1795,138001.96416247886
1796,145549.06610344627
1797,114046.91393525351
1798,122258.47531891002
1799,98581.29650156874
1800,138456.9376268246
1801,127073.16173296583
1802,155483.9824226517
1803,151075.35537802734
1804,132571.59185644297
1805,137793.69685660087
1806,113236.2937487054
1807,128844.75019162739
1808,123221.24274496679
1809,120891.01983541476
1810,134464.6111460651
1811,96841.75203342005
1812,101578.60546671403
1813,113073.10415016836
1814,99058.1591820049
1815,62456.3645038469
1816,105165.6641656919
1817,109973.74726737187
1818,156168.79063913136
1819,128708.5628786645
1820,79422.73690166416
1821,121401.37705053699
1822,146770.95166314984
1823,66716.38028397846
1824,130913.33178253201
1825,128721.57768531276
1826,110435.09422620309
1827,110193.64541759933
1828,126991.53960697533
1829,118401.63560371757
1830,124660.66482308634
1831,183622.86791675718
1832,94983.07884624938
1833,146532.45430797903
1834,130406.52628543715
1835,134613.1803019293
1836,133413.03312991443
1837,85945.75207872616
1838,126675.42144703139
1839,90498.47077046582
1840,144418.1968494655
1841,128310.15196841393
1842,86293.48504403516
1843,137282.89211440575
1844,150848.9485669655
1845,149124.4856039164
1846,153399.80056661606
1847,180052.09949293727
1848,62011.35153781653
1849,119770.17166185778
1850,129212.69418083072
1851,154152.17945901895
1852,131580.19121069272
1853,124655.32700453246
1854,184461.9587586683
1855,160011.41408545274
1856,231593.1486187831
1857,184174.95198725775
1858,155624.1898596772
1859,144509.92375897712
1860,139997.07117797024
1861,144509.92375897712
1862,334291.31637269503
1863,322545.9316741749
1864,322545.9316741749
1865,341107.14126465307
1866,337397.3241057339
1867,247800.43238125794
1868,306849.0439884734
1869,191370.5161106641
1870,232365.90819479455
1871,284630.70368532644
1872,166098.83572848706
1873,217761.21370105355
1874,142587.7904533605
1875,213426.32997844226
1876,181074.55088576628
1877,208195.0407915571
1878,230634.1824445117
1879,136589.40500393347
1880,125314.33994180786
1881,222780.0893179802
1882,273654.9909984381
1883,190773.19462357237
1884,205567.50546838972
1885,271098.60658393544
1886,318108.37974061706
1887,204810.24320724045
1888,263345.0842712576
1889,155130.73014772285
1890,122978.92611405003
1891,148814.0188276336
1892,106066.77994695486
1893,128209.6149665813
1894,134361.14460440722
1895,152557.27459065145
1896,126801.9784768721
1897,109914.9134431651
1898,122069.91711791763
1899,153053.66033937043
1900,161186.1151390304
1901,152162.05254568093
1902,142734.8967289325
1903,215889.0119788615
1904,142005.53793540644
1905,184657.03102264297
1906,142732.8354534036
1907,189687.12551244372
1908,119446.19739174278
1909,127209.24138896554
1910,119064.71590688384
1911,208607.4374328133
1912,278750.30818992906
1913,141602.93204380953
1914,72296.81297462615
1915,289442.8117990626
1916,89089.86829531303
1917,260354.85895625566
1918,148386.61225542505
1919,168321.0353465278
1920,164886.17392783047
1921,388593.01229988603
1922,332932.58574146935
1923,209106.4741274904
1924,225684.8568055558
1925,214431.23746195377
1926,361958.61891760817
1927,131232.96892591452
1928,155610.21647929633
1929,118059.09590437783
1930,157040.44301500265
1931,143774.643885695
1932,138700.5152923605
1933,157831.5829356393
1934,176828.81631541462
1935,165971.80471868836
1936,181306.83170925864
1937,183459.707114862
1938,160586.6734317019
1939,254646.13336621338
1940,196630.88758666185
1941,171637.19216567933
1942,173481.722983269
1943,216290.54409372478
1944,348288.8084410568
1945,357184.07602196385
1946,147176.25986599384
1947,313299.7692582486
1948,171785.95952343196
1949,236503.18055184395
1950,181609.63974679727
1951,245752.53622203122
1952,211760.2881508492
1953,163083.55759026317
1954,218994.16318656356
1955,123556.17942796022
1956,260069.02508646634
1957,163366.27953822206
1958,296152.7759916317
1959,139033.88599077953
1960,115808.29296955919
1961,119117.47316529567
1962,106394.63544821115
1963,109061.10097903477
1964,112732.26339660976
1965,141335.0250729265
1966,158900.47331169414
1967,282205.23012261867
1968,355884.31175716803
1969,357786.54389692424
1970,408048.7933468343
1971,419698.9742953133
1972,336850.3108051606
1973,263064.6560477929
1974,313505.36002104584
1975,385373.05965761474
1976,259029.44610137094
1977,359521.78343696665
1978,364578.0803704599
1979,324492.15226934646
1980,207807.7526658004
1981,326341.0231181225
1982,213358.9163648855
1983,213358.9163648855
1984,173887.72352306303
1985,209186.76068260448
1986,202707.2563900911
1987,191758.57554752333
1988,172419.21798389126
1989,193537.60368403327
1990,213978.5854721708
1991,208115.45125578507
1992,214496.48488881302
1993,178310.30617575048
1994,238794.33639915969
1995,194227.0462450198
1996,270402.7516971606
1997,315282.0479376448
1998,285274.13039521745
1999,264979.716814818
2000,283673.78498984576
2001,243889.4786348962
2002,245056.413368415
2003,254032.11139199513
2004,263626.56808895164
2005,256546.68832729603
2006,230468.34698529646
2007,246121.6432794411
2008,199733.75271859695
2009,173907.32468377487
2010,199661.68315528645
2011,157135.95432789077
2012,184100.5918202877
2013,170696.47300489314
2014,170696.47300489314
2015,208932.95205496397
2016,170696.47300489314
2017,193928.6291040127
2018,126899.99068987517
2019,134114.35246542544
2020,106691.50981976897
2021,112229.23901497021
2022,180762.1514182541
2023,138791.8436788751
2024,251700.35726301267
2025,366646.3853926175
2026,177932.78480996762
2027,131493.4415200149
2028,155276.18498756195
2029,157415.86182066787
2030,264588.92568045866
2031,243326.1448669484
2032,265187.7274387735
2033,257295.03158435423
2034,163740.97634036432
2035,209110.22746954203
2036,207571.01893714588
2037,207571.01893714588
2038,290676.13239502587
2039,239114.30342780316
2040,314669.0480473925
2041,272803.5577578917
2042,206065.81109191506
2043,163775.04321183616
2044,173835.63579984367
2045,210728.08601674144
2046,144366.34428259067
2047,137357.3421827278
2048,132888.1196006956
2049,144193.48732373028
2050,180362.80253787994
2051,121155.74940414914
2052,127592.46780475044
2053,145700.31710862872
2054,91129.41878632222
2055,151563.20414389973
2056,147214.4047419942
2057,118742.97356197286
2058,202822.92931537345
2059,135381.05553258772
2060,160177.11739144512
2061,174905.25675468214
2062,129212.69418083072
2063,121220.08579236522
2064,126813.35173727197
2065,113139.52201917185
2066,170466.68198536665
2067,133733.6574837184
2068,156393.4776902157
2069,96190.78360709194
2070,112443.92162970366
2071,88402.3369914509
2072,137054.27924988655
2073,131676.252004274
2074,188293.65003987838
2075,165260.2174475572
2076,117651.42396464285
2077,138223.8578820967
2078,126333.8974667447
2079,127909.93486780583
2080,116548.09207338198
2081,125192.58728436554
2082,122690.07012504908
2083,133994.5691521215
2084,111129.00207035431
2085,124827.24849349217
2086,146832.8298583264
2087,123451.56959398172
2088,100156.65349345045
2089,83988.61284953696
2090,120300.58598634232
2091,113487.89267973551
2092,121855.44730587606
2093,112496.50970328665
2094,130321.5285648886
2095,141044.98806060798
2096,95746.82054889826
2097,103292.97249869202
2098,131095.09391157632
2099,65029.92508167251
2100,96687.01079717054
2101,109242.27752144581
2102,146720.34743898417
2103,118446.32234309003
2104,150598.67171130358
2105,120950.65611593306
2106,69883.26929131393
2107,204293.5828017279
2108,118257.46071221943
2109,118606.92354201029
2110,131338.2337105778
2111,161734.89633890084
2112,140276.27566590818
2113,117759.4069926427
2114,120418.81731860725
2115,146601.22067909755
2116,116481.66032041614
2117,145785.69073902507
2118,121360.43947358073
2119,111696.38531182255
2120,109931.00225917903
2121,96640.69407017597
2122,105327.44611307925
2123,98204.2641077296
2124,180792.72429298048
2125,138229.98040226515
2126,152540.77871854094
2127,150790.54747088367
2128,116257.96090244479
2129,103263.08766843242
2130,140047.47093740205
2131,153229.8689543124
2132,106271.02668277791
2133,125012.09189046119
2134,124716.76290052675
2135,102081.75129495813
2136,70450.80149951974
2137,116851.4214801879
2138,129022.39683690478
2139,159270.4862085479
2140,135429.83299705829
2141,154670.13721106443
2142,132148.6381581779
2143,135050.7506585329
2144,123460.00477566375
2145,136354.5160219649
2146,163945.48567330683
2147,137067.2216831737
2148,115059.66081849376
2149,125893.84954437683
2150,232013.58875343145
2151,143058.69308257598
2152,169582.51294593842
2153,159177.39840808912
2154,110333.4053995826
2155,144807.10454363964
2156,264508.9722621734
2157,229356.86742908048
2158,255627.05739836782
2159,235146.1348364397
2160,180570.65232304588
2161,246130.24114214646
2162,350706.155135452
2163,330906.1857481797
2164,266350.5140189419
2165,183200.13918679778
2166,144370.76951474533
2167,225865.6774529468
2168,179023.8774088164
2169,201063.58983597023
2170,217106.31951613302
2171,150239.20162920552
2172,140848.0828745388
2173,171107.76295925252
2174,235983.79946646336
2175,290960.55924341676
2176,297284.04073780455
2177,232658.72873435868
2178,225512.2072461573
2179,135393.35192697204
2180,196435.1330154741
2181,206590.60969959974
2182,218236.63295938657
2183,193342.3187105679
2184,133326.37505163392
2185,140482.00805317576
2186,142161.36092428342
2187,156549.7467223112
2188,150494.18473772338
2189,247526.14742060765
2190,88145.21803747144
2191,89105.59002766825
2192,84505.03119805535
2193,110754.08559698144
2194,114117.14604367719
2195,110306.10872324566
2196,120830.33018044208
2197,110940.0377565862
2198,174035.96965932686
2199,154577.44757215903
2200,143779.94416001884
2201,146638.30830512565
2202,216024.17911221262
2203,135177.99261475255
2204,178126.48909343092
2205,115782.09140767207
2206,133807.5244077717
2207,217764.32134782246
2208,248892.283051425
2209,197627.2244165425
2210,124000.7616863024
2211,124997.70276154621
2212,123440.85774915143
2213,105705.71604426406
2214,139325.63410461094
2215,118518.13873875451
2216,152557.65609513156
2217,71604.11215962558
2218,88431.82357784355
2219,85852.9144957899
2220,81869.11498544355
2221,289442.8117990626
2222,247509.94490810778
2223,278467.3616170708
2224,214039.53221797934
2225,140422.7170390746
2226,166991.58382334127
2227,194618.51500720126
2228,270947.25420469843
2229,252986.78794054687
2230,146174.5773846919
2231,212347.69518523756
2232,188261.65583699153
2233,168031.2026307661
2234,264255.2614698258
2235,197554.5509082718
2236,260484.1578775698
2237,300711.3225629729
2238,187977.47856835122
2239,133856.0503301656
2240,160720.33419190787
2241,133413.44652884576
2242,122989.67618298632
2243,135996.8528113363
2244,104874.3426675806
2245,106647.21701789227
2246,143020.4467202234
2247,114164.88213636926
2248,126291.86570648679
2249,129535.08266791585
2250,135691.367926514
2251,125589.95825641972
2252,172573.74407549377
2253,150784.57795667576
2254,177291.83350779454
2255,171971.78729397128
2256,191049.54743324578
2257,189586.8058497124
2258,180332.53635678283
2259,170326.37248300633
2260,153834.6214201037
2261,209173.80902793776
2262,218741.67981942437
2263,332876.9778142541
2264,382836.10775988514
2265,164387.83423487304
2266,315287.4117006246
2267,342011.6827347053
2268,391094.57523690653
2269,151382.62548412938
2270,202881.48953614224
2271,218562.89849269442
2272,214798.6241119747
2273,155290.44822134596
2274,171912.16954814433
2275,154349.11050383607
2276,196275.89017956014
2277,178496.62086804467
2278,150600.50257086052
2279,124807.98563998318
2280,120373.37439339602
2281,152583.70916565592
2282,174935.0486925802
2283,111548.55590972722
2284,120690.05669396758
2285,162749.91240048813
2286,119694.48051215136
2287,355486.82165422436
2288,268584.8089114387
2289,320182.1724441939
2290,435443.0438002833
2291,309489.0567724956
2292,379387.3566324904
2293,383584.1965855712
2294,399147.616859452
2295,360865.6188295976
2296,293749.48930513253
2297,313110.13649455167
2298,331840.9566961658
2299,330161.0577874998
2300,316489.40484399034
2301,292911.5297095613
2302,216966.63473849246
2303,245304.66962527527
2304,248252.1477137503
2305,160253.1783674836
2306,157108.60131138505
2307,160044.01703400904
2308,231643.65720109397
2309,296138.34553376003
2310,217629.353639832
2311,184608.27734517137
2312,173486.87498027552
2313,170200.52160301316
2314,191777.44192452368
2315,175245.95756826084
2316,175999.83376990593
2317,171709.17769626217
2318,166300.42389190994
2319,184448.19026062015
2320,185108.44105189815
2321,244931.73204250244
2322,179535.85070523602
2323,201405.33878593694
2324,186120.3289981458
2325,217146.62762096792
2326,177223.81008801068
2327,210314.86885727508
2328,232442.00979234642
2329,180431.79514606614
2330,174429.76892894792
2331,299846.36998375325
2332,391883.8022392287
2333,310229.801825214
2334,232658.72873435868
2335,303725.6319574035
2336,290536.25989049097
2337,188493.5974498998
2338,260799.09255383897
2339,251308.83397320227
2340,348810.9228834493
2341,216794.65022460808
2342,242604.27373777874
2343,217476.73951066192
2344,208036.14433114865
2345,241505.2317627305
2346,224152.95083085538
2347,187209.54739507913
2348,234662.8525175701
2349,158148.8760897928
2350,292911.5297095613
2351,257332.24457483093
2352,246394.71650318205
2353,204112.39180347888
2354,143058.78785289655
2355,159938.95855463672
2356,154195.97733184858
2357,200201.3066487837
2358,181610.1475534329
2359,144100.9622787419
2360,120892.86784988709
2361,124681.94590760481
2362,269142.6514387977
2363,137798.25384253295
2364,161160.63936675747
2365,209834.65602031472
2366,200029.8549326305
2367,229251.62879336663
2368,199903.66288053003
2369,218293.45243476835
2370,163032.76599423497
2371,158795.5114257444
2372,179468.94012499377
2373,293742.64116065163
2374,300154.40222175664
2375,271038.2790322234
2376,242702.9212240313
2377,302420.5297848309
2378,139122.81427699255
2379,188400.96652874176
2380,141335.83797469956
2381,149705.18840637692
2382,212313.8331644716
2383,218743.6418144761
2384,248348.45013823733
2385,151896.06476058537
2386,141915.54286151245
2387,139270.86954561717
2388,110221.74141855421
2389,128715.7138558079
2390,146210.017747175
2391,129707.97498017932
2392,120775.43485739884
2393,175858.26594247567
2394,142570.00769969815
2395,194767.395777849
2396,151102.21956896852
2397,200122.6305786245
2398,136371.83080390486
2399,58498.69662834806
2400,59719.345294931816
2401,110982.70660022207
2402,131765.2874914227
2403,141261.82841572777
2404,145349.89231290988
2405,153305.98352065604
2406,140628.23931816185
2407,119811.55811933857
2408,132357.37426614048
2409,132505.23261422652
2410,167978.9816980457
2411,122059.31108265449
2412,147752.6632288547
2413,130024.9718745064
2414,143698.6231558872
2415,136782.79671245452
2416,126716.6271685951
2417,128835.90355097917
2418,127494.86609980385
2419,115604.34130186574
2420,122609.69138408845
2421,141558.64228098592
2422,122573.71264603957
2423,123300.778171672
2424,164129.44415647732
2425,209074.3623637546
2426,115626.52350749202
2427,130420.48316769171
2428,199440.85986343483
2429,123281.09806842187
2430,130556.69543679953
2431,114161.8446687879
2432,140150.985237229
2433,143884.21426846887
2434,135692.13526480788
2435,142569.90612436883
2436,119177.38352366527
2437,113702.166338898
2438,124164.60937334853
2439,108730.36591591529
2440,118489.28051983933
2441,90541.23303591764
2442,109699.33562272016
2443,124236.85345039303
2444,129597.2563980226
2445,85663.05123388398
2446,124798.37101561966
2447,175568.62197134984
2448,143228.5379708843
2449,104793.7603244621
2450,141608.13176448274
2451,119229.04244877088
2452,215441.34605506327
2453,107573.69449244053
2454,130254.62744756782
2455,115009.25770832587
2456,127596.30125012845
2457,119823.63078217754
2458,127663.87065282957
2459,108342.39138318785
2460,125185.7498729696
2461,114064.12024165214
2462,128084.33897818394
2463,111633.87131288365
2464,170178.7215772851
2465,127816.59134314382
2466,113024.41274584689
2467,133324.88990710437
2468,86221.11266875263
2469,83169.44195575571
2470,190764.2184575361
2471,206460.92953196255
2472,162004.17781389758
2473,102154.41745250422
2474,89561.53701469468
2475,227993.36598551128
2476,105733.70890147088
2477,125273.06465134835
2478,149042.92970943562
2479,101767.09477592452
2480,149194.18282679576
2481,122063.35778185326
2482,127190.19222566803
2483,123071.57942977786
2484,120454.38626458489
2485,122367.42582400847
2486,154837.5683728103
2487,196010.15358283682
2488,164775.3323479874
2489,154003.0329556251
2490,153593.33784090835
2491,97680.22942582468
2492,184618.15673304498
2493,151093.62618694897
2494,161817.41313483234
2495,104776.25800139533
2496,209427.72141960726
2497,149456.39541076455
2498,111334.51873765279
2499,103062.65263719343
2500,123345.02220797929
2501,131981.64745496472
2502,140164.03294653783
2503,93912.76952152661
2504,185763.9088095863
2505,223382.81907580898
2506,251950.9448915535
2507,267543.0349858906
2508,251950.9448915535
2509,215869.73419554715
2510,252602.68455472187
2511,180147.39545032565
2512,200316.8585698374
2513,217972.98114058378
2514,264438.6942776091
2515,143297.0164401914
2516,156877.64148834057
2517,141899.4881466104
2518,156637.3616800968
2519,232480.5240326007
2520,217543.677840385
2521,191452.78953026162
2522,221274.05859072047
2523,129820.48466787064
2524,138334.93039756638
2525,135241.97873112553
2526,130724.39921250044
2527,128239.01067318713
2528,130352.99444983192
2529,119080.88637826126
2530,119019.07863031905
2531,241831.1069172509
2532,224861.50646647322
2533,190786.5060624913
2534,263448.05932638486
2535,298408.63085759914
2536,252534.79809559052
2537,250004.67416506892
2538,185433.22193119398
2539,192065.209267277
2540,164021.63517994498
2541,193274.17983464923
2542,154843.98704570468
2543,134133.51740985908
2544,119547.12093004135
2545,128150.70058026888
2546,134410.65091406959
2547,133744.4445012768
2548,157650.28737616978
2549,137689.76101904074
2550,236519.06868777072
2551,150919.97560526803
2552,125686.3624981175
2553,79212.49634087742
2554,100714.07805960889
2555,138931.82460586235
2556,106118.2217120991
2557,105064.48915706902
2558,138199.84352115425
2559,138240.3604415502
2560,143113.903525101
2561,148445.73893088585
2562,128178.99995255786
2563,144924.05338548348
2564,183459.40827461725
2565,144653.2768658929
2566,152852.34614400478
2567,118699.6209134679
2568,181559.31344618322
2569,193278.3576867805
2570,124000.7616863024
2571,165809.11610984098
2572,180955.28890833323
2573,221408.72576191087
2574,294645.0391703819
2575,122291.82027867826
2576,120647.07535716279
2577,139089.5508014688
2578,92844.42884167479
2579,83807.70022066888
2580,116631.04707485941
2581,113241.99469032379
2582,108190.0313857295
2583,255724.1621022737
2584,163896.89826763782
2585,162901.3836610453
2586,211857.62458200255
2587,209497.70117192596
2588,162253.61097916978
2589,145324.525149574
2590,206891.6708610873
2591,210063.87317413304
2592,206840.026820552
2593,257855.20897257773
2594,180020.82916816778
2595,223556.32961583967
2596,282400.80002246436
2597,192678.9714869789
2598,259684.09556204473
2599,335329.21592836914
2600,174867.39719830267
2601,148710.06216415518
2602,92464.94546239341
2603,97306.68920078682
2604,92105.64201592978
2605,88025.08439508153
2606,139205.5213881852
2607,177130.03259247457
2608,193680.41727142676
2609,153375.69615350524
2610,106729.11813496618
2611,115189.67068760663
2612,150320.038056331
2613,131781.32175138136
2614,130580.60261975431
2615,141766.40730606188
2616,140965.79673919233
2617,157392.24145084873
2618,171887.15758419645
2619,207435.0496956037
2620,180444.38500464897
2621,177610.83849003876
2622,172257.05407447176
2623,271506.11370452313
2624,269172.06229858805
2625,316784.06149729865
2626,171705.9389610446
2627,189727.37161254932
2628,426149.5535397954
2629,448023.9929065617
2630,363922.72370482184
2631,419981.66113873955
2632,395146.56623293384
2633,306495.82548034535
2634,380977.35594503355
2635,156714.32755130096
2636,195754.1035893472
2637,202988.9806211883
2638,231454.66381413286
2639,185844.3362704605
2640,151694.6653895688
2641,104201.48826497856
2642,179969.49287882776
2643,106919.50266204528
2644,116812.92150353109
2645,113400.15705476444
2646,106817.92894439107
2647,111724.39005637866
2648,144919.3421794546
2649,142701.60123273183
2650,159283.9427380592
2651,145753.346102791
2652,367688.8974744698
2653,251818.47957808053
2654,231643.40775772964
2655,360482.8673774034
2656,305799.39471531694
2657,338494.8991357306
2658,318751.046785915
2659,303066.4191094649
2660,312626.2053112882
2661,325256.9772704413
2662,326845.5012213977
2663,276385.41005924233
2664,274972.93745075294
2665,303557.2043831391
2666,284218.40967014985
2667,166545.54899305254
2668,192771.84231857897
2669,161738.9883931831
2670,268777.241532662
2671,194591.5745971806
2672,187302.9879655172
2673,205889.60939800486
2674,200128.20272476668
2675,182501.76844730452
2676,198635.50833889414
2677,185978.33393083164
2678,235093.31716389165
2679,266193.2697960197
2680,280892.5782197491
2681,384833.36883348704
2682,323408.95627344894
2683,474687.5751317247
2684,302898.1321564312
2685,334734.9877587046
2686,262449.87783425685
2687,285207.8973220252
2688,233991.2575430708
2689,222672.32492008578
2690,404852.87542503135
2691,161960.2531642391
2692,146769.31574241805
2693,187993.7675897022
2694,149505.3130807885
2695,187917.99772165038
2696,187917.99772165038
2697,171179.143384657
2698,177627.25424314453
2699,157131.32408786024
2700,157691.07656034248
2701,151451.7028747582
2702,117486.62690355329
2703,158059.39963667194
2704,145320.82439909218
2705,122471.13263979481
2706,121902.41861002836
2707,124219.96263467179
2708,129705.55480183264
2709,103469.87980206379
2710,129964.4577631792
2711,321719.8219203555
2712,368129.72673016565
2713,171668.01635047485
2714,144759.8053090571
2715,158795.5114257444
2716,144647.19695660067
2717,194227.0462450198
2718,233183.5858065427
2719,145281.6657040953
2720,169590.35081637462
2721,130271.4256834847
2722,142303.150635268
2723,144183.3728874176
2724,128531.98316942417
2725,132624.0276702676
2726,134995.06864776614
2727,178787.02719376775
2728,171835.3067102688
2729,143683.3927711374
2730,139779.78009668805
2731,132061.00732271455
2732,128843.85585228443
2733,154974.58638479005
2734,152154.45030124407
